x,y
-6.514556260800395959e-01,1.969030491567965946e+00
-7.071460381269231155e-01,1.960357350549000177e+00
-5.686695963590430170e-01,1.940386350961128992e+00
-6.177620989610002056e-01,1.915865087933180444e+00
-4.834513606938287689e-01,1.919040299831830110e+00
-5.354007280808761315e-01,1.908316020450468553e+00
-1.291314375230526279e+00,-2.263363797914976772e-01
-1.297541064733966687e+00,-2.633689196818291278e-01
-4.545862458626838132e-01,1.921972018331123078e+00
-5.003496406599210466e-01,1.888853149978486412e+00
-1.265359068055067482e+00,-1.995682222042612086e-01
-1.265480777507298482e+00,-2.343656322171617790e-01
-1.768070423924713808e+00,-9.132507946883602346e-01
-1.254351340579615393e+00,-2.170984091195313215e-01
-1.256925754366750914e+00,-2.523123235832587796e-01
-1.254809000891145887e+00,-2.022262138930757958e-01
-1.237157714876615966e+00,-2.334987084364907872e-01
-1.237309446047343275e+00,-2.679951805945989252e-01
-1.213702083990917169e+00,-2.540221938477580377e-01
-1.222017077718920097e+00,-2.901902258364803533e-01
-1.397406491304215903e+00,-3.717136534246388568e-01
-1.222174875809211247e+00,-1.973136090307802126e-01
-1.204651761166424029e+00,-2.277937994321940218e-01
-2.397710209791584501e-01,1.938225647356587977e+00
-2.944509511196231055e-01,1.950904362871509923e+00
-4.451562524937167087e-01,1.901590048732376692e+00
